frame,stem,input,slurm,charge,multiplicity,n_atoms,sample_kind,source_condensed_frame,sample_order
479,C3_DFTprod_stopH2_0479,expand/C3_DFTprod_stopH2_0479.inp,expand/C3_DFTprod_stopH2_group_0470_0479.slurm,4,1,11,closest_approach,1318,
480,C3_DFTprod_stopH2_0480,expand/C3_DFTprod_stopH2_0480.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,2,1,25,closest_approach,1318,
481,C3_DFTprod_stopH2_0481,expand/C3_DFTprod_stopH2_0481.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,0,1,15,closest_approach,1318,
482,C3_DFTprod_stopH2_0482,expand/C3_DFTprod_stopH2_0482.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,-1,1,18,closest_approach,1318,
483,C3_DFTprod_stopH2_0483,expand/C3_DFTprod_stopH2_0483.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,-1,1,11,closest_approach,1318,
484,C3_DFTprod_stopH2_0484,expand/C3_DFTprod_stopH2_0484.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,2,1,11,closest_approach,1317,
485,C3_DFTprod_stopH2_0485,expand/C3_DFTprod_stopH2_0485.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,1,1,16,closest_approach,1317,
486,C3_DFTprod_stopH2_0486,expand/C3_DFTprod_stopH2_0486.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,3,1,22,closest_approach,1317,
487,C3_DFTprod_stopH2_0487,expand/C3_DFTprod_stopH2_0487.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,0,1,13,closest_approach,1317,
488,C3_DFTprod_stopH2_0488,expand/C3_DFTprod_stopH2_0488.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,3,1,19,closest_approach,1316,
489,C3_DFTprod_stopH2_0489,expand/C3_DFTprod_stopH2_0489.inp,expand/C3_DFTprod_stopH2_group_0480_0489.slurm,3,1,19,closest_approach,1316,
490,C3_DFTprod_stopH2_0490,expand/C3_DFTprod_stopH2_0490.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,3,1,19,closest_approach,1316,
491,C3_DFTprod_stopH2_0491,expand/C3_DFTprod_stopH2_0491.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,3,1,18,closest_approach,1316,
492,C3_DFTprod_stopH2_0492,expand/C3_DFTprod_stopH2_0492.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,-3,1,18,closest_approach,1316,
493,C3_DFTprod_stopH2_0493,expand/C3_DFTprod_stopH2_0493.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,-1,1,11,closest_approach,1316,
494,C3_DFTprod_stopH2_0494,expand/C3_DFTprod_stopH2_0494.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,2,1,25,closest_approach,1315,
495,C3_DFTprod_stopH2_0495,expand/C3_DFTprod_stopH2_0495.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,-3,1,20,closest_approach,1315,
496,C3_DFTprod_stopH2_0496,expand/C3_DFTprod_stopH2_0496.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,1,1,22,closest_approach,1314,
497,C3_DFTprod_stopH2_0497,expand/C3_DFTprod_stopH2_0497.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,0,1,27,closest_approach,1314,
498,C3_DFTprod_stopH2_0498,expand/C3_DFTprod_stopH2_0498.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,0,1,17,closest_approach,1314,
499,C3_DFTprod_stopH2_0499,expand/C3_DFTprod_stopH2_0499.inp,expand/C3_DFTprod_stopH2_group_0490_0499.slurm,0,1,13,closest_approach,1314,
500,C3_DFTprod_stopH2_0500,expand/C3_DFTprod_stopH2_0500.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,-3,1,16,closest_approach,1313,
501,C3_DFTprod_stopH2_0501,expand/C3_DFTprod_stopH2_0501.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,1,1,22,closest_approach,1313,
502,C3_DFTprod_stopH2_0502,expand/C3_DFTprod_stopH2_0502.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,-3,1,14,closest_approach,1313,
503,C3_DFTprod_stopH2_0503,expand/C3_DFTprod_stopH2_0503.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,1,1,23,closest_approach,1313,
504,C3_DFTprod_stopH2_0504,expand/C3_DFTprod_stopH2_0504.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,-2,1,13,closest_approach,1313,
505,C3_DFTprod_stopH2_0505,expand/C3_DFTprod_stopH2_0505.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,0,1,18,closest_approach,1312,
506,C3_DFTprod_stopH2_0506,expand/C3_DFTprod_stopH2_0506.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,-1,1,20,closest_approach,1312,
507,C3_DFTprod_stopH2_0507,expand/C3_DFTprod_stopH2_0507.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,1,1,18,closest_approach,1312,
508,C3_DFTprod_stopH2_0508,expand/C3_DFTprod_stopH2_0508.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,4,1,15,closest_approach,1312,
509,C3_DFTprod_stopH2_0509,expand/C3_DFTprod_stopH2_0509.inp,expand/C3_DFTprod_stopH2_group_0500_0509.slurm,-1,1,21,closest_approach,1312,
510,C3_DFTprod_stopH2_0510,expand/C3_DFTprod_stopH2_0510.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,3,1,25,closest_approach,1312,
511,C3_DFTprod_stopH2_0511,expand/C3_DFTprod_stopH2_0511.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,0,1,10,closest_approach,1312,
512,C3_DFTprod_stopH2_0512,expand/C3_DFTprod_stopH2_0512.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,-3,1,13,closest_approach,1311,
513,C3_DFTprod_stopH2_0513,expand/C3_DFTprod_stopH2_0513.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,3,1,16,closest_approach,1311,
514,C3_DFTprod_stopH2_0514,expand/C3_DFTprod_stopH2_0514.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,0,1,18,closest_approach,1311,
515,C3_DFTprod_stopH2_0515,expand/C3_DFTprod_stopH2_0515.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,0,1,16,closest_approach,1311,
516,C3_DFTprod_stopH2_0516,expand/C3_DFTprod_stopH2_0516.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,0,1,12,closest_approach,1311,
517,C3_DFTprod_stopH2_0517,expand/C3_DFTprod_stopH2_0517.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,-2,1,19,closest_approach,1310,
518,C3_DFTprod_stopH2_0518,expand/C3_DFTprod_stopH2_0518.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,-1,1,16,closest_approach,1310,
519,C3_DFTprod_stopH2_0519,expand/C3_DFTprod_stopH2_0519.inp,expand/C3_DFTprod_stopH2_group_0510_0519.slurm,3,1,16,closest_approach,1310,
520,C3_DFTprod_stopH2_0520,expand/C3_DFTprod_stopH2_0520.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,4,1,32,closest_approach,1310,
521,C3_DFTprod_stopH2_0521,expand/C3_DFTprod_stopH2_0521.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,3,1,17,closest_approach,1310,
522,C3_DFTprod_stopH2_0522,expand/C3_DFTprod_stopH2_0522.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,4,1,17,closest_approach,1309,
523,C3_DFTprod_stopH2_0523,expand/C3_DFTprod_stopH2_0523.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,6,1,16,closest_approach,1309,
524,C3_DFTprod_stopH2_0524,expand/C3_DFTprod_stopH2_0524.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,3,1,21,closest_approach,1309,
525,C3_DFTprod_stopH2_0525,expand/C3_DFTprod_stopH2_0525.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,-1,1,18,closest_approach,1309,
526,C3_DFTprod_stopH2_0526,expand/C3_DFTprod_stopH2_0526.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,-3,1,22,closest_approach,1309,
527,C3_DFTprod_stopH2_0527,expand/C3_DFTprod_stopH2_0527.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,6,1,22,closest_approach,1309,
528,C3_DFTprod_stopH2_0528,expand/C3_DFTprod_stopH2_0528.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,-2,1,14,closest_approach,1309,
529,C3_DFTprod_stopH2_0529,expand/C3_DFTprod_stopH2_0529.inp,expand/C3_DFTprod_stopH2_group_0520_0529.slurm,0,1,12,closest_approach,1309,
530,C3_DFTprod_stopH2_0530,expand/C3_DFTprod_stopH2_0530.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,3,1,18,closest_approach,1309,
531,C3_DFTprod_stopH2_0531,expand/C3_DFTprod_stopH2_0531.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,2,1,22,closest_approach,1308,
532,C3_DFTprod_stopH2_0532,expand/C3_DFTprod_stopH2_0532.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,0,1,20,closest_approach,1308,
533,C3_DFTprod_stopH2_0533,expand/C3_DFTprod_stopH2_0533.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,-3,1,19,closest_approach,1308,
534,C3_DFTprod_stopH2_0534,expand/C3_DFTprod_stopH2_0534.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,2,1,15,closest_approach,1308,
535,C3_DFTprod_stopH2_0535,expand/C3_DFTprod_stopH2_0535.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,-1,1,19,closest_approach,1308,
536,C3_DFTprod_stopH2_0536,expand/C3_DFTprod_stopH2_0536.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,1,1,20,closest_approach,1308,
537,C3_DFTprod_stopH2_0537,expand/C3_DFTprod_stopH2_0537.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,-3,1,27,closest_approach,1308,
538,C3_DFTprod_stopH2_0538,expand/C3_DFTprod_stopH2_0538.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,-1,1,23,closest_approach,1308,
539,C3_DFTprod_stopH2_0539,expand/C3_DFTprod_stopH2_0539.inp,expand/C3_DFTprod_stopH2_group_0530_0539.slurm,-3,1,17,closest_approach,1308,
540,C3_DFTprod_stopH2_0540,expand/C3_DFTprod_stopH2_0540.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,6,1,19,closest_approach,1308,
541,C3_DFTprod_stopH2_0541,expand/C3_DFTprod_stopH2_0541.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,2,1,29,closest_approach,1307,
542,C3_DFTprod_stopH2_0542,expand/C3_DFTprod_stopH2_0542.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,0,1,20,closest_approach,1307,
543,C3_DFTprod_stopH2_0543,expand/C3_DFTprod_stopH2_0543.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,-2,1,15,closest_approach,1307,
544,C3_DFTprod_stopH2_0544,expand/C3_DFTprod_stopH2_0544.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,0,1,21,closest_approach,1307,
545,C3_DFTprod_stopH2_0545,expand/C3_DFTprod_stopH2_0545.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,-1,1,18,closest_approach,1307,
546,C3_DFTprod_stopH2_0546,expand/C3_DFTprod_stopH2_0546.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,4,1,14,closest_approach,1307,
547,C3_DFTprod_stopH2_0547,expand/C3_DFTprod_stopH2_0547.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,1,1,16,closest_approach,1306,
548,C3_DFTprod_stopH2_0548,expand/C3_DFTprod_stopH2_0548.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,3,1,21,closest_approach,1306,
549,C3_DFTprod_stopH2_0549,expand/C3_DFTprod_stopH2_0549.inp,expand/C3_DFTprod_stopH2_group_0540_0549.slurm,-4,1,24,closest_approach,1306,
550,C3_DFTprod_stopH2_0550,expand/C3_DFTprod_stopH2_0550.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,-3,1,21,closest_approach,1306,
551,C3_DFTprod_stopH2_0551,expand/C3_DFTprod_stopH2_0551.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,5,1,23,closest_approach,1306,
552,C3_DFTprod_stopH2_0552,expand/C3_DFTprod_stopH2_0552.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,-1,1,17,closest_approach,1306,
553,C3_DFTprod_stopH2_0553,expand/C3_DFTprod_stopH2_0553.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,-4,1,18,closest_approach,1306,
554,C3_DFTprod_stopH2_0554,expand/C3_DFTprod_stopH2_0554.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,-3,1,16,closest_approach,1306,
555,C3_DFTprod_stopH2_0555,expand/C3_DFTprod_stopH2_0555.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,-1,1,21,closest_approach,1306,
556,C3_DFTprod_stopH2_0556,expand/C3_DFTprod_stopH2_0556.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,3,1,18,closest_approach,1306,
557,C3_DFTprod_stopH2_0557,expand/C3_DFTprod_stopH2_0557.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,2,1,24,closest_approach,1305,
558,C3_DFTprod_stopH2_0558,expand/C3_DFTprod_stopH2_0558.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,4,1,16,closest_approach,1305,
559,C3_DFTprod_stopH2_0559,expand/C3_DFTprod_stopH2_0559.inp,expand/C3_DFTprod_stopH2_group_0550_0559.slurm,4,1,24,closest_approach,1305,
560,C3_DFTprod_stopH2_0560,expand/C3_DFTprod_stopH2_0560.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,-2,1,19,closest_approach,1305,
561,C3_DFTprod_stopH2_0561,expand/C3_DFTprod_stopH2_0561.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,0,1,13,closest_approach,1305,
562,C3_DFTprod_stopH2_0562,expand/C3_DFTprod_stopH2_0562.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,-1,1,14,closest_approach,1305,
563,C3_DFTprod_stopH2_0563,expand/C3_DFTprod_stopH2_0563.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,-2,1,20,closest_approach,1305,
564,C3_DFTprod_stopH2_0564,expand/C3_DFTprod_stopH2_0564.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,-2,1,13,closest_approach,1305,
565,C3_DFTprod_stopH2_0565,expand/C3_DFTprod_stopH2_0565.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,5,1,26,closest_approach,1305,
566,C3_DFTprod_stopH2_0566,expand/C3_DFTprod_stopH2_0566.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,2,1,18,closest_approach,1305,
567,C3_DFTprod_stopH2_0567,expand/C3_DFTprod_stopH2_0567.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,0,1,18,closest_approach,1304,
568,C3_DFTprod_stopH2_0568,expand/C3_DFTprod_stopH2_0568.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,-6,1,13,closest_approach,1304,
569,C3_DFTprod_stopH2_0569,expand/C3_DFTprod_stopH2_0569.inp,expand/C3_DFTprod_stopH2_group_0560_0569.slurm,0,1,18,closest_approach,1304,
570,C3_DFTprod_stopH2_0570,expand/C3_DFTprod_stopH2_0570.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,0,1,23,closest_approach,1304,
571,C3_DFTprod_stopH2_0571,expand/C3_DFTprod_stopH2_0571.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,-2,1,23,closest_approach,1304,
572,C3_DFTprod_stopH2_0572,expand/C3_DFTprod_stopH2_0572.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,2,1,27,closest_approach,1304,
573,C3_DFTprod_stopH2_0573,expand/C3_DFTprod_stopH2_0573.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,1,1,19,closest_approach,1304,
574,C3_DFTprod_stopH2_0574,expand/C3_DFTprod_stopH2_0574.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,1,1,13,closest_approach,1304,
575,C3_DFTprod_stopH2_0575,expand/C3_DFTprod_stopH2_0575.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,-2,1,14,closest_approach,1304,
576,C3_DFTprod_stopH2_0576,expand/C3_DFTprod_stopH2_0576.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,-1,1,21,closest_approach,1304,
577,C3_DFTprod_stopH2_0577,expand/C3_DFTprod_stopH2_0577.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,-4,1,22,closest_approach,1303,
578,C3_DFTprod_stopH2_0578,expand/C3_DFTprod_stopH2_0578.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,4,1,23,closest_approach,1303,
579,C3_DFTprod_stopH2_0579,expand/C3_DFTprod_stopH2_0579.inp,expand/C3_DFTprod_stopH2_group_0570_0579.slurm,0,1,18,closest_approach,1303,
580,C3_DFTprod_stopH2_0580,expand/C3_DFTprod_stopH2_0580.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,1,1,14,closest_approach,1303,
581,C3_DFTprod_stopH2_0581,expand/C3_DFTprod_stopH2_0581.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,2,1,12,closest_approach,1302,
582,C3_DFTprod_stopH2_0582,expand/C3_DFTprod_stopH2_0582.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,4,1,19,closest_approach,1302,
583,C3_DFTprod_stopH2_0583,expand/C3_DFTprod_stopH2_0583.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,-4,1,12,closest_approach,1302,
584,C3_DFTprod_stopH2_0584,expand/C3_DFTprod_stopH2_0584.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,-1,1,28,closest_approach,1302,
585,C3_DFTprod_stopH2_0585,expand/C3_DFTprod_stopH2_0585.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,2,1,25,closest_approach,1302,
586,C3_DFTprod_stopH2_0586,expand/C3_DFTprod_stopH2_0586.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,1,1,23,closest_approach,1302,
587,C3_DFTprod_stopH2_0587,expand/C3_DFTprod_stopH2_0587.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,5,1,28,closest_approach,1302,
588,C3_DFTprod_stopH2_0588,expand/C3_DFTprod_stopH2_0588.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,3,1,15,closest_approach,1302,
589,C3_DFTprod_stopH2_0589,expand/C3_DFTprod_stopH2_0589.inp,expand/C3_DFTprod_stopH2_group_0580_0589.slurm,13,1,31,closest_approach,1302,
590,C3_DFTprod_stopH2_0590,expand/C3_DFTprod_stopH2_0590.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,0,1,22,closest_approach,1302,
591,C3_DFTprod_stopH2_0591,expand/C3_DFTprod_stopH2_0591.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,2,1,24,closest_approach,1301,
592,C3_DFTprod_stopH2_0592,expand/C3_DFTprod_stopH2_0592.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,1,1,27,closest_approach,1301,
593,C3_DFTprod_stopH2_0593,expand/C3_DFTprod_stopH2_0593.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,1,1,20,closest_approach,1301,
594,C3_DFTprod_stopH2_0594,expand/C3_DFTprod_stopH2_0594.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,1,1,26,closest_approach,1301,
595,C3_DFTprod_stopH2_0595,expand/C3_DFTprod_stopH2_0595.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,4,1,22,closest_approach,1301,
596,C3_DFTprod_stopH2_0596,expand/C3_DFTprod_stopH2_0596.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,1,1,16,closest_approach,1301,
597,C3_DFTprod_stopH2_0597,expand/C3_DFTprod_stopH2_0597.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,1,1,22,closest_approach,1301,
598,C3_DFTprod_stopH2_0598,expand/C3_DFTprod_stopH2_0598.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,4,1,34,closest_approach,1301,
599,C3_DFTprod_stopH2_0599,expand/C3_DFTprod_stopH2_0599.inp,expand/C3_DFTprod_stopH2_group_0590_0599.slurm,4,1,16,closest_approach,1301,
600,C3_DFTprod_stopH2_0600,expand/C3_DFTprod_stopH2_0600.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,3,1,33,closest_approach,1429,
601,C3_DFTprod_stopH2_0601,expand/C3_DFTprod_stopH2_0601.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,0,1,18,closest_approach,1429,
602,C3_DFTprod_stopH2_0602,expand/C3_DFTprod_stopH2_0602.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,-1,1,17,closest_approach,1429,
603,C3_DFTprod_stopH2_0603,expand/C3_DFTprod_stopH2_0603.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,4,1,24,closest_approach,1428,
604,C3_DFTprod_stopH2_0604,expand/C3_DFTprod_stopH2_0604.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,4,1,30,closest_approach,1428,
605,C3_DFTprod_stopH2_0605,expand/C3_DFTprod_stopH2_0605.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,-3,1,21,closest_approach,1428,
606,C3_DFTprod_stopH2_0606,expand/C3_DFTprod_stopH2_0606.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,1,1,19,closest_approach,1427,
607,C3_DFTprod_stopH2_0607,expand/C3_DFTprod_stopH2_0607.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,0,1,24,closest_approach,1427,
608,C3_DFTprod_stopH2_0608,expand/C3_DFTprod_stopH2_0608.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,-1,1,23,closest_approach,1427,
609,C3_DFTprod_stopH2_0609,expand/C3_DFTprod_stopH2_0609.inp,expand/C3_DFTprod_stopH2_group_0600_0609.slurm,4,1,17,closest_approach,1426,
610,C3_DFTprod_stopH2_0610,expand/C3_DFTprod_stopH2_0610.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,-1,1,26,closest_approach,1426,
611,C3_DFTprod_stopH2_0611,expand/C3_DFTprod_stopH2_0611.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,0,1,24,closest_approach,1426,
612,C3_DFTprod_stopH2_0612,expand/C3_DFTprod_stopH2_0612.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,0,1,29,closest_approach,1425,
613,C3_DFTprod_stopH2_0613,expand/C3_DFTprod_stopH2_0613.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,4,1,17,closest_approach,1425,
614,C3_DFTprod_stopH2_0614,expand/C3_DFTprod_stopH2_0614.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,-2,1,22,closest_approach,1424,
615,C3_DFTprod_stopH2_0615,expand/C3_DFTprod_stopH2_0615.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,1,1,26,closest_approach,1423,
616,C3_DFTprod_stopH2_0616,expand/C3_DFTprod_stopH2_0616.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,2,1,27,closest_approach,1422,
617,C3_DFTprod_stopH2_0617,expand/C3_DFTprod_stopH2_0617.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,1,1,25,closest_approach,1421,
618,C3_DFTprod_stopH2_0618,expand/C3_DFTprod_stopH2_0618.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,2,1,26,closest_approach,1421,
619,C3_DFTprod_stopH2_0619,expand/C3_DFTprod_stopH2_0619.inp,expand/C3_DFTprod_stopH2_group_0610_0619.slurm,-2,1,22,closest_approach,1421,
620,C3_DFTprod_stopH2_0620,expand/C3_DFTprod_stopH2_0620.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,3,1,21,closest_approach,1421,
621,C3_DFTprod_stopH2_0621,expand/C3_DFTprod_stopH2_0621.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,0,1,26,closest_approach,1421,
622,C3_DFTprod_stopH2_0622,expand/C3_DFTprod_stopH2_0622.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,6,1,23,closest_approach,1420,
623,C3_DFTprod_stopH2_0623,expand/C3_DFTprod_stopH2_0623.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,2,1,26,closest_approach,1420,
624,C3_DFTprod_stopH2_0624,expand/C3_DFTprod_stopH2_0624.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,1,1,20,closest_approach,1420,
625,C3_DFTprod_stopH2_0625,expand/C3_DFTprod_stopH2_0625.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,3,1,30,closest_approach,1420,
626,C3_DFTprod_stopH2_0626,expand/C3_DFTprod_stopH2_0626.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,-3,1,25,closest_approach,1419,
627,C3_DFTprod_stopH2_0627,expand/C3_DFTprod_stopH2_0627.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,0,1,24,closest_approach,1419,
628,C3_DFTprod_stopH2_0628,expand/C3_DFTprod_stopH2_0628.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,1,1,25,closest_approach,1419,
629,C3_DFTprod_stopH2_0629,expand/C3_DFTprod_stopH2_0629.inp,expand/C3_DFTprod_stopH2_group_0620_0629.slurm,-1,1,23,closest_approach,1418,
630,C3_DFTprod_stopH2_0630,expand/C3_DFTprod_stopH2_0630.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,2,1,31,closest_approach,1417,
631,C3_DFTprod_stopH2_0631,expand/C3_DFTprod_stopH2_0631.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,1,1,36,closest_approach,1417,
632,C3_DFTprod_stopH2_0632,expand/C3_DFTprod_stopH2_0632.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,1,1,22,closest_approach,1417,
633,C3_DFTprod_stopH2_0633,expand/C3_DFTprod_stopH2_0633.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,0,1,28,closest_approach,1417,
634,C3_DFTprod_stopH2_0634,expand/C3_DFTprod_stopH2_0634.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,2,1,26,closest_approach,1416,
635,C3_DFTprod_stopH2_0635,expand/C3_DFTprod_stopH2_0635.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,2,1,28,closest_approach,1416,
636,C3_DFTprod_stopH2_0636,expand/C3_DFTprod_stopH2_0636.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,0,1,21,closest_approach,1416,
637,C3_DFTprod_stopH2_0637,expand/C3_DFTprod_stopH2_0637.inp,expand/C3_DFTprod_stopH2_group_0630_0639.slurm,2,1,22,closest_approach,1415,
