model,frame,instance_index,local_frame,molecule_index,species,n_atoms,atom_indices,oxygen_atom_index,hydrogen_atom_indices,molecule_track_id,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1s,8,0,8,6,HO,2,27 9,27,9,O:27,O H,-1.0,1.482168,-0.5178320000000001,-0.323989719153,0.19384228084700006,0.19384228084700006,11.579697115,7.441202545,14.109368515
polar1s,8,0,8,7,H2O,3,26 10 25,26,10 25,O:26,O H H,0.0,2.078954,0.07895400000000008,0.053008064627,-0.02594593537300008,0.02594593537300008,13.700781319999999,13.257028920000002,13.39979376
polar1s,8,0,8,8,H2O,3,15 13 17,15,13 17,O:15,O H H,0.0,1.8557540000000001,-0.14424600000000004,-0.13009728491200007,0.014148715087999975,0.014148715087999975,10.240522716666666,11.200248363333332,15.788559496666666
polar1s,8,0,8,9,H2O,3,14 16 32,14,16 32,O:14,O H H,0.0,1.982031,-0.017968999999999957,0.005355238913999971,0.02332423891399993,0.02332423891399993,12.81695354,9.713280086666666,12.503930223333333
polar1s,8,0,8,10,H2O,3,24 18 31,24,18 31,O:24,O H H,0.0,1.995073,-0.004926999999999904,0.012677252292000063,0.017604252291999967,0.017604252291999967,15.51454431,12.085470606666666,10.849545883333334
polar1s,8,0,8,11,H,1,28,,28,H:28,H,1.0,0.354608,0.354608,0.117405653,-0.23720234699999998,0.23720234699999998,12.0,12.0,12.0
polar1s,9,0,9,0,H2O,3,8 0 45,8,0 45,O:8,O H H,0.0,2.017538,0.017537999999999943,0.049099296330999964,0.03156129633100002,0.03156129633100002,9.378702293333333,13.782969136666667,12.5176694
polar1s,9,0,9,1,H2O,3,1 6 28,1,6 28,O:1,O H H,0.0,2.214804,0.214804,0.13913856446700001,-0.07566543553299998,0.07566543553299998,11.80196001,13.197524999999999,10.325020903333334
polar1s,9,0,9,2,H2O,3,5 2 33,5,2 33,O:5,O H H,0.0,2.031089,0.031088999999999922,0.03151704371,0.00042804371000007557,0.00042804371000007557,9.804311499999999,11.81599543,10.34140702
polar1s,9,0,9,3,H2O,3,3 17 43,3,17 43,O:3,O H H,0.0,2.049913,0.04991300000000004,0.071128696203,0.021215696202999956,0.021215696202999956,11.410787276666667,10.655007996666667,9.42277913
polar1s,9,0,9,4,H2O,3,4 16 34,4,16 34,O:4,O H H,0.0,2.059368,0.05936800000000009,0.0002209395159999683,-0.05914706048400012,0.05914706048400012,10.436217743333334,12.496948456666665,13.772311046666667
polar1s,9,0,9,5,H3O,4,9 7 23 42,9,7 23 42,O:9,O H H H,1.0,2.372455,0.37245500000000004,0.20160134136700003,-0.170853658633,0.170853658633,11.1578548925,9.937305652500001,14.372929240000001
polar1s,9,0,9,6,H2O,3,10 24 31,10,24 31,O:10,O H H,0.0,1.845542,-0.15445799999999993,-0.13916310667999995,0.015294893319999975,0.015294893319999975,8.78039469,11.34441296,12.272235199999999
polar1s,9,0,9,7,H2O,3,32 11 13,32,11 13,O:32,O H H,0.0,1.987408,-0.012591999999999937,0.011956870555000054,0.02454887055499999,0.02454887055499999,9.9274541,6.19869551,14.535249396666666
polar1s,9,0,9,8,HO,2,38 12,38,12,O:38,O H,-1.0,1.3940359999999998,-0.6059640000000001,-0.408471912146,0.19749208785400008,0.19749208785400008,11.51389403,7.53383644,14.087722055
polar1s,9,0,9,9,H2O,3,40 14 36,40,14 36,O:40,O H H,0.0,2.049601,0.049600999999999895,0.08359269797799998,0.033991697978000085,0.033991697978000085,11.23954635,16.183117890000002,10.08442893
polar1s,9,0,9,10,H2O,3,37 15 35,37,15 35,O:37,O H H,0.0,2.068261,0.06826099999999996,0.04757782816899997,-0.02068317183099999,0.02068317183099999,13.798223476666665,13.3529318,13.319874630000001
polar1s,9,0,9,11,HO,2,20 18,20,18,O:20,O H,-1.0,1.471857,-0.528143,-0.35688972473099995,0.17125327526900008,0.17125327526900008,9.899478375000001,11.490387134999999,16.117999635
polar1s,9,0,9,12,H2O,3,19 22 47,19,22 47,O:19,O H H,0.0,1.982051,-0.017949000000000048,-0.0005007237190000347,0.017448276281000014,0.017448276281000014,12.828656899999999,9.796668173333332,12.446110223333335
polar1s,9,0,9,13,H2O,3,30 21 25,30,21 25,O:30,O H H,0.0,2.2176109999999998,0.21761099999999994,0.260784074664,0.043173074664000055,0.043173074664000055,10.703059083333335,15.90979345,13.043796703333333
polar1s,9,0,9,14,H2O,3,46 26 44,46,26 44,O:46,O H H,0.0,2.0005979999999997,0.0005979999999999319,0.03408709168400004,0.033489091684000105,0.033489091684000105,9.857645513333333,17.493287576666667,8.42838978
polar1s,9,0,9,15,H2O,3,27 29 41,27,29 41,O:27,O H H,0.0,1.8534339999999998,-0.14656600000000006,-0.10717985034000005,0.03938614966000001,0.03938614966000001,9.607849566666667,14.466245253333332,10.270933086666668
polar1s,9,0,9,16,H,1,39,,39,H:39,H,1.0,0.384434,0.384434,0.0815010666847,-0.3029329333153,0.3029329333153,12.0,12.0,12.0
polar1s,10,1,0,0,H2O,3,16 0 18,16,0 18,O:16,O H H,0.0,1.9516939999999998,-0.04830600000000007,-0.015396937727999993,0.03290906227200008,0.03290906227200008,14.328382183333332,13.2580996,13.764582276666667
polar1s,10,1,0,1,H3O,4,1 3 5 9,1,3 5 9,O:1,O H H H,1.0,2.815189,0.8151889999999999,0.65498894453,-0.16020005546999994,0.16020005546999994,12.222138245,12.889516125,11.990868002500001
polar1s,10,1,0,2,H2O,3,19 2 7,19,2 7,O:19,O H H,0.0,1.907758,-0.09224199999999994,-0.05377793312000001,0.038464066879999925,0.038464066879999925,13.077317186666667,11.306325123333332,10.078951706666667
polar1s,10,1,0,3,H2O,3,10 4 6,10,4 6,O:10,O H H,0.0,2.131126,0.13112600000000008,0.13728833198600005,0.006162331985999969,0.006162331985999969,13.369208,10.630564466666668,14.013798943333333
polar1s,10,1,0,4,H2O,3,20 8 24,20,8 24,O:20,O H H,0.0,2.1292299999999997,0.12923,0.139435261488,0.010205261487999995,0.010205261487999995,13.065839060000002,9.061502496666668,11.157845446666665
polar1s,10,1,0,5,H2O,3,14 11 23,14,11 23,O:14,O H H,0.0,2.093909,0.09390900000000008,0.11908420920400004,0.02517520920399996,0.02517520920399996,10.00579429,13.124020166666668,13.86284265
polar1s,10,1,0,6,H2O,3,13 12 22,13,12 22,O:13,O H H,0.0,1.9580379999999997,-0.04196200000000011,-0.021492913364999977,0.020469086635000133,0.020469086635000133,10.90675025,10.28461497,13.663181583333333
polar1s,10,1,0,7,H2O,3,15 17 21,15,17 21,O:15,O H H,0.0,2.013055,0.013055000000000039,0.039871081710000006,0.026816081709999967,0.026816081709999967,9.856349226666666,10.826492783333334,10.88513794
polar1s,11,1,1,0,H2O,3,19 0 23,19,0 23,O:19,O H H,0.0,1.923362,-0.0766380000000001,-0.05321907997199998,0.023418920028000112,0.023418920028000112,14.240934786666665,13.296532,13.741144910000001
polar1s,11,1,1,1,H3O,4,1 3 5 10,1,3 5 10,O:1,O H H H,1.0,2.7869729999999997,0.7869729999999999,0.616678357124,-0.17029464287599994,0.17029464287599994,12.1397966725,12.947365705,12.001568395
polar1s,11,1,1,2,H2O,3,25 2 8,25,2 8,O:25,O H H,0.0,1.9896920000000002,-0.010307999999999928,-0.007337644695999984,0.002970355303999944,0.002970355303999944,13.01098441,11.404188373333334,10.05690353
polar1s,11,1,1,3,H2O,3,11 4 7,11,4 7,O:11,O H H,0.0,2.067293,0.06729299999999999,0.10454960167399999,0.037256601673999995,0.037256601673999995,13.325369126666667,10.684160126666669,14.017114133333335
polar1s,11,1,1,4,H2O,3,21 6 26,21,6 26,O:21,O H H,0.0,1.992678,-0.00732199999999994,-0.02507326006899996,-0.01775126006900002,0.01775126006900002,12.59998261,8.338266556666667,13.361149203333333
polar1s,11,1,1,5,H2O,3,28 9 33,28,9 33,O:28,O H H,0.0,2.2265449999999998,0.226545,0.241113126277,0.014568126276999993,0.014568126276999993,13.02293694,9.103479026666667,11.147910566666667
polar1s,11,1,1,6,H2O,3,17 12 32,17,12 32,O:17,O H H,0.0,2.090296,0.09029600000000004,0.10576409101399997,0.01546809101399993,0.01546809101399993,9.84942742,13.157274979999999,13.78100731
polar1s,11,1,1,7,H2O,3,31 13 14,31,13 14,O:31,O H H,0.0,2.099292,0.09929200000000005,0.13523492217000005,0.03594292217,0.03594292217,16.987584466666664,14.652656226666666,11.042145793333333
polar1s,11,1,1,8,H2O,3,16 15 30,16,15 30,O:16,O H H,0.0,1.948429,-0.05157099999999998,-0.027723014354999992,0.023847985644999986,0.023847985644999986,10.790992256666668,10.447952979999998,13.64533142
polar1s,11,1,1,9,H2O,3,18 22 29,18,22 29,O:18,O H H,0.0,1.996246,-0.003754000000000035,0.018823787570000028,0.022577787570000063,0.022577787570000063,9.920503886666667,10.892987726666666,10.931151076666666
polar1s,11,1,1,10,H2O,3,20 24 27,20,24 27,O:20,O H H,0.0,1.879194,-0.12080600000000008,-0.10881091654300001,0.011995083457000066,0.011995083457000066,14.769330576666666,13.540917376666668,10.368581830000002
polar1s,12,1,2,0,H2O,3,18 0 21,18,0 21,O:18,O H H,0.0,1.946373,-0.05362699999999998,-0.037563651800000014,0.016063348199999966,0.016063348199999966,14.023165480000001,13.369147806666666,13.800417896666666
polar1s,12,1,2,1,H3O,4,1 3 5 9,1,3 5 9,O:1,O H H H,1.0,2.75071,0.7507100000000001,0.607260197402,-0.1434498025980001,0.1434498025980001,11.956685485,12.990474835,12.085905480000001
polar1s,12,1,2,2,H2O,3,23 2 7,23,2 7,O:23,O H H,0.0,2.014602,0.014601999999999948,0.008875161409999999,-0.00572683858999995,0.00572683858999995,12.77963534,11.416620783333334,10.15270142
polar1s,12,1,2,3,H2O,3,10 4 6,10,4 6,O:10,O H H,0.0,2.1251219999999997,0.1251219999999999,0.14787611365300002,0.02275411365300012,0.02275411365300012,13.161234303333336,10.7017717,14.116718436666668
polar1s,12,1,2,4,H2O,3,25 8 30,25,8 30,O:25,O H H,0.0,2.121052,0.12105199999999999,0.13562671840200005,0.014574718402000059,0.014574718402000059,12.79292871,9.125905633333332,11.257183646666666
polar1s,12,1,2,5,H2O,3,16 11 29,16,11 29,O:16,O H H,0.0,2.1135829999999998,0.11358299999999999,0.12453164160299998,0.010948641602999992,0.010948641602999992,9.559038043333334,13.198714366666666,13.80036911
polar1s,12,1,2,6,H2O,3,28 12 13,28,12 13,O:28,O H H,0.0,2.123416,0.12341600000000003,0.157067775726,0.03365177572599998,0.03365177572599998,16.700863846666667,14.783300430000002,11.131561533333333
polar1s,12,1,2,7,H2O,3,15 14 27,15,14 27,O:15,O H H,0.0,1.977343,-0.022656999999999927,-0.00602063536700001,0.016636364632999917,0.016636364632999917,10.537599603333334,10.513670333333334,13.670877563333333
polar1s,12,1,2,8,H2O,3,17 20 26,17,20 26,O:17,O H H,0.0,1.976958,-0.023042000000000007,-0.002406507730000007,0.02063549227,0.02063549227,9.83499922,10.871682310000002,11.087488663333332
polar1s,12,1,2,9,H2O,3,19 22 24,19,22 24,O:19,O H H,0.0,1.850841,-0.14915899999999993,-0.13524672389100004,0.013912276108999894,0.013912276108999894,14.551816783333335,13.630779116666666,10.50478179
polar1s,13,1,3,0,H2O,3,19 0 24,19,0 24,O:19,O H H,0.0,1.958178,-0.041822000000000026,-0.030600130557999983,0.011221869442000043,0.011221869442000043,13.696193146666667,13.3477498,13.89581341
polar1s,13,1,3,1,H3O,4,1 3 5 11,1,3 5 11,O:1,O H H H,1.0,2.840655,0.8406549999999999,0.6874710023399999,-0.15318399766000002,0.15318399766000002,11.720018249999999,12.9189489,12.2036810225
polar1s,13,1,3,2,H2O,3,26 2 7,26,2 7,O:26,O H H,0.0,2.052875,0.05287499999999995,0.026997432112999986,-0.025877567886999964,0.025877567886999964,12.381651333333332,11.286450129999999,10.240385269999999
polar1s,13,1,3,3,H2O,3,12 4 6,12,4 6,O:12,O H H,0.0,2.0557090000000002,0.05570899999999995,0.07451555132900001,0.018806551329000054,0.018806551329000054,12.90450902,10.65204006,14.271579256666667
polar1s,13,1,3,4,H2O,3,22 8 21,22,8 21,O:22,O H H,0.0,2.042866,0.042866000000000015,0.05952976644000002,0.016663766440000005,0.016663766440000005,14.575496216666666,10.433212159999998,10.929873273333333
polar1s,13,1,3,5,H2O,3,28 9 35,28,9 35,O:28,O H H,0.0,2.045976,0.04597599999999996,0.06667563319199998,0.020699633192000022,0.020699633192000022,12.503502393333333,9.062957563333333,11.437572386666666
polar1s,13,1,3,6,H2O,3,34 10 31,34,10 31,O:34,O H H,0.0,2.0364899999999997,0.03648999999999991,0.07306484878099997,0.03657484878100006,0.03657484878100006,15.715181916666666,11.62896161,9.393732846666667
polar1s,13,1,3,7,H2O,3,33 13 14,33,13 14,O:33,O H H,0.0,2.146214,0.1462139999999999,0.167478978633,0.021264978633000087,0.021264978633000087,16.351343453333335,14.808517756666665,11.294340673333332
polar1s,13,1,3,8,H2O,3,16 15 32,16,15 32,O:16,O H H,0.0,1.9922170000000001,-0.007782999999999984,0.018323868512999997,0.02610686851299998,0.02610686851299998,10.186251756666666,10.432927166666666,13.755015623333335
polar1s,13,1,3,9,H2O,3,17 23 30,17,23 30,O:17,O H H,0.0,1.9514410000000002,-0.04855899999999991,-0.02725300192899996,0.02130599807099995,0.02130599807099995,9.592981963333333,10.660870296666667,11.308631156666666
polar1s,13,1,3,10,H2O,3,36 18 29,36,18 29,O:36,O H H,0.0,2.045167,0.04516700000000007,0.046684682368999975,0.0015176823689999064,0.0015176823689999064,14.614305256666666,9.45663354,14.178721263333331
polar1s,13,1,3,11,H2O,3,20 25 27,20,25 27,O:20,O H H,0.0,1.832211,-0.1677889999999999,-0.162888854742,0.004900145257999922,0.004900145257999922,14.252766293333332,13.58819645,10.680538636666668
polar1s,14,1,4,0,H2O,3,26 0 35,26,0 35,O:26,O H H,0.0,1.8751870000000002,-0.1248129999999999,-0.11122405528900006,0.013588944710999834,0.013588944710999834,13.312274973333333,13.161537753333334,13.975379476666667
polar1s,14,1,4,1,H3O,4,1 3 6 15,1,3 6 15,O:1,O H H H,1.0,2.8035639999999997,0.803564,0.608165562153,-0.19539843784699995,0.19539843784699995,11.4836918325,12.7576534825,12.3211394
polar1s,14,1,4,2,H2O,3,37 2 11,37,2 11,O:37,O H H,0.0,2.06256,0.06255999999999995,0.043201893568,-0.01935810643199995,0.01935810643199995,11.936969083333333,11.077734389999998,10.33017538
polar1s,14,1,4,3,H2O,3,30 4 49,30,4 49,O:30,O H H,0.0,1.8553699999999997,-0.1446300000000001,-0.15391825139500007,-0.009288251394999975,0.009288251394999975,12.371558836666665,14.742865676666668,8.962280203333334
polar1s,14,1,4,4,H2O,3,16 5 8,16,5 8,O:16,O H H,0.0,2.052373,0.05237299999999995,0.06740856170700002,0.015035561707000072,0.015035561707000072,12.590295923333334,10.560005396666666,14.405051146666667
polar1s,14,1,4,5,H2O,3,29 7 41,29,7 41,O:29,O H H,0.0,1.9894470000000002,-0.010552999999999979,-0.025889068842000013,-0.015336068842000034,0.015336068842000034,11.706305486666665,8.170184893333333,13.610650466666668
polar1s,14,1,4,6,H2O,3,9 18 52,9,18 52,O:9,O H H,0.0,1.9685970000000002,-0.03140299999999996,-0.037589028478,-0.0061860284780000385,0.0061860284780000385,12.538083163333333,16.82361192,7.979885853333333
polar1s,14,1,4,7,H2O,3,28 10 40,28,10 40,O:28,O H H,0.0,2.040847,0.04084699999999997,0.046571165322999986,0.005724165323000019,0.005724165323000019,17.919578986666664,13.82666278,9.576878863333333
polar1s,14,1,4,8,H2O,3,32 12 31,32,12 31,O:32,O H H,0.0,1.9787919999999999,-0.021208000000000116,0.037404075265,0.05861207526500012,0.05861207526500012,14.35723494,10.24871631,11.045849050000001
polar1s,14,1,4,9,H2O,3,43 13 51,43,13 51,O:43,O H H,0.0,2.041801,0.04180100000000009,0.05950243771000002,0.017701437709999934,0.017701437709999934,12.22871764,8.90562183,11.603782106666666
polar1s,14,1,4,10,H2O,3,50 14 46,50,14 46,O:50,O H H,0.0,1.980597,-0.019402999999999893,0.015203103422999992,0.034606103422999884,0.034606103422999884,15.412439966666668,11.462469186666667,9.645159376666667
polar1s,14,1,4,11,H2O,3,48 17 20,48,17 20,O:48,O H H,0.0,2.119474,0.11947400000000002,0.11476914584600004,-0.004704854153999988,0.004704854153999988,16.032227056666667,14.715911756666666,11.440508253333334
polar1s,14,1,4,12,H2O,3,38 19 34,38,19 34,O:38,O H H,0.0,2.050024,0.05002400000000001,0.04071874916600002,-0.009305250833999995,0.009305250833999995,13.490791556666666,12.906814266666666,8.809522153333333
polar1s,14,1,4,13,H2O,3,22 21 47,22,21 47,O:22,O H H,0.0,1.987892,-0.012108000000000119,0.004139780998999976,0.016247780999000094,0.016247780999000094,9.873307126666667,10.301048576666666,13.865885480000001
polar1s,14,1,4,14,HO,2,39 23,39,23,O:39,O H,-1.0,1.371525,-0.628475,-0.5307488143450001,0.09772618565499991,0.09772618565499991,14.614596695,12.568925175,12.50706932
polar1s,14,1,4,15,H2O,3,24 33 45,24,33 45,O:24,O H H,0.0,1.923394,-0.07660600000000001,-0.056713148950999964,0.019892851049000043,0.019892851049000043,9.345809906666668,10.388314293333336,11.463212836666665
polar1s,14,1,4,16,H2O,3,53 25 44,53,25 44,O:53,O H H,0.0,1.9695110000000002,-0.030488999999999877,-0.054547876120000005,-0.024058876120000128,0.024058876120000128,14.224805490000001,9.29963865,14.381604686666668
polar1s,14,1,4,17,H2O,3,27 36 42,27,36 42,O:27,O H H,0.0,1.929047,-0.07095299999999999,-0.06645435094800003,0.004498649051999953,0.004498649051999953,13.927819186666667,13.472191733333334,10.841192256666666
polar1s,15,1,5,0,H2O,3,29 0 38,29,0 38,O:29,O H H,0.0,1.8887800000000001,-0.11121999999999987,-0.10698205232599997,0.004237947673999903,0.004237947673999903,12.960735880000001,13.054434436666668,14.052784560000001
polar1s,15,1,5,1,H3O,4,1 4 7 15,1,4 7 15,O:1,O H H H,1.0,2.7566640000000002,0.756664,0.570579200983,-0.18608479901700004,0.18608479901700004,11.2489313775,12.628554497499998,12.410246240000001
polar1s,15,1,5,2,H2O,3,10 2 42,10,2 42,O:10,O H H,0.0,2.1431750000000003,0.143175,0.157257825136,0.01408282513600001,0.01408282513600001,15.647463453333332,9.565443239999999,16.53591403333333
polar1s,15,1,5,3,H2O,3,40 3 11,40,3 11,O:40,O H H,0.0,2.090449,0.09044900000000006,0.07640159130100002,-0.014047408699000036,0.014047408699000036,11.539728483333333,10.956779023333334,10.455410563333333
polar1s,15,1,5,4,H2O,3,33 5 51,33,5 51,O:33,O H H,0.0,1.7976379999999998,-0.20236200000000015,-0.19640219211600005,0.005959807884000107,0.005959807884000107,12.062083176666668,14.667301733333334,9.059125893333333
polar1s,15,1,5,5,H2O,3,17 6 9,17,6 9,O:17,O H H,0.0,2.040333,0.04033300000000006,0.07220551371499997,0.03187251371499991,0.03187251371499991,12.233928396666668,10.44054902,14.4961291
polar1s,15,1,5,6,H2O,3,32 8 44,32,8 44,O:32,O H H,0.0,1.961656,-0.03834399999999988,-0.04852567613099995,-0.010181676131000073,0.010181676131000073,11.385897016666666,8.07928788,13.615264340000001
polar1s,15,1,5,7,H2O,3,12 20 31,12,20 31,O:12,O H H,0.0,1.876437,-0.12356300000000009,-0.10940149426500004,0.014161505735000052,0.014161505735000052,16.529865176666664,12.45244854,12.010088106666666
polar1s,15,1,5,8,H2O,3,35 13 34,35,13 34,O:35,O H H,0.0,2.106554,0.1065540000000001,0.12652163207600003,0.01996763207599994,0.01996763207599994,14.119163039999998,10.044417416666667,11.145506680000002
polar1s,15,1,5,9,H2O,3,46 14 52,46,14 52,O:46,O H H,0.0,2.022483,0.02248299999999992,0.04338349401900002,0.0209004940190001,0.0209004940190001,11.930744713333334,8.788568526666667,11.702599963333334
polar1s,15,1,5,10,H2O,3,26 16 24,26,16 24,O:26,O H H,0.0,1.9082559999999997,-0.09174400000000005,-0.08991417288799997,0.001829827112000082,0.001829827112000082,16.583072953333332,10.02004801,14.361190173333334
polar1s,15,1,5,11,H2O,3,50 18 21,50,18 21,O:50,O H H,0.0,2.155834,0.15583400000000014,0.17086276411999995,0.015028764119999816,0.015028764119999816,15.689332983333335,14.62655336,11.540813963333335
polar1s,15,1,5,12,H2O,3,41 19 37,41,19 37,O:41,O H H,0.0,1.981609,-0.018390999999999935,-0.056307852267999975,-0.03791685226800004,0.03791685226800004,13.164193546666667,12.740691426666666,8.978040586666667
polar1s,15,1,5,13,H2O,3,23 22 49,23,22 49,O:23,O H H,0.0,1.9789889999999999,-0.021011000000000057,-0.008084058761999996,0.012926941238000061,0.012926941238000061,9.583356446666665,10.19851601,13.94521511
polar1s,15,1,5,14,HO,2,43 25,43,25,O:43,O H,-1.0,1.465006,-0.534994,-0.444780737161,0.090213262839,0.090213262839,14.328866940000001,12.482482075,12.58226876
polar1s,15,1,5,15,H2O,3,27 36 48,27,36 48,O:27,O H H,0.0,1.914767,-0.08523299999999995,-0.06516833603399996,0.020064663965999985,0.020064663965999985,9.135210246666668,10.191680466666666,11.54456545
polar1s,15,1,5,16,H2O,3,53 28 47,53,28 47,O:53,O H H,0.0,1.9183120000000002,-0.08168799999999987,-0.11758619546999996,-0.03589819547000009,0.03589819547000009,14.01140916,9.252107133333332,14.54895636
polar1s,15,1,5,17,H2O,3,30 39 45,30,39 45,O:30,O H H,0.0,1.993057,-0.006942999999999977,0.025940775870999994,0.03288377587099997,0.03288377587099997,13.623359596666667,13.376320066666665,10.992795916666665
polar1s,16,1,6,0,H2O,3,22 0 31,22,0 31,O:22,O H H,0.0,1.920099,-0.07990100000000011,-0.08031108975399995,-0.00041008975399983716,0.00041008975399983716,12.716145356666667,13.075912183333331,14.12255539
polar1s,16,1,6,1,H3O,4,1 3 6 14,1,3 6 14,O:1,O H H H,1.0,2.70678,0.70678,0.5419787466529999,-0.16480125334700002,0.16480125334700002,11.0115467175,12.5531714475,12.4627016725
polar1s,16,1,6,2,H2O,3,33 2 9,33,2 9,O:33,O H H,0.0,2.073203,0.07320299999999991,0.07996298372799998,0.006759983728000074,0.006759983728000074,11.234739673333332,10.940226266666665,10.581621376666666
