cluster_id,sample_kind,condition,molecule,source_condensed_frame,source_frame_fraction,seed_atoms,seed_distance_A,covalent_bond_length_A,formed_covalent_scale,near_covalent_scale,formed_cutoff_A,near_cutoff_A,distance_margin_to_formed_cutoff_A,natoms,charge,spin,environment_radius_A,graph_cutoff_scale,graph_cutoff_A,h2_covalent_bond_length_A,h2_formed_covalent_scale,h2_near_covalent_scale,h2_formed_cutoff_A,h2_near_cutoff_A,h2_near_graph_cutoff_scale,o2_covalent_bond_length_A,o2_formed_covalent_scale,o2_near_covalent_scale,o2_formed_cutoff_A,o2_near_cutoff_A,o2_near_graph_cutoff_scale,n2_covalent_bond_length_A,n2_formed_covalent_scale,n2_near_covalent_scale,n2_formed_cutoff_A,n2_near_cutoff_A,n2_near_graph_cutoff_scale,source_xyz,selection_rule,status,message
33,near_formation,P100GPa_R1,H2,1240,0.991207034372502,"59,324",0.9861036533605662,0.62,1.5,1.6,0.9299999999999999,0.992,0.05610365336056622,17,8,1,5.295477102524918,1.2,1.1833243840326793,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
34,near_formation,P100GPa_R1,H2,1239,0.9904076738609112,"110,284",0.9757479712986493,0.62,1.5,1.6,0.9299999999999999,0.992,0.04574797129864938,6,3,2,1.962189320363541,1.2,1.170897565558379,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
35,near_formation,P100GPa_R1,H2,1239,0.9904076738609112,"151,205",0.9854608697924974,0.62,1.5,1.6,0.9299999999999999,0.992,0.055460869792497425,20,11,2,3.939738822572439,1.2,1.1825530437509968,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
36,near_formation,P100GPa_R1,H2,1238,0.9896083133493205,"97,301",0.9404864583519769,0.62,1.5,1.6,0.9299999999999999,0.992,0.010486458351976924,13,13,2,2.4594996470353894,1.2,1.128583750022372,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
37,near_formation,P100GPa_R1,H2,1238,0.9896083133493205,"121,133",0.9484209824411822,0.62,1.5,1.6,0.9299999999999999,0.992,0.018420982441182288,17,14,1,4.18947260445316,1.2,1.1381051789294185,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
38,near_formation,P100GPa_R1,H2,1238,0.9896083133493205,"35,328",0.9597131332950418,0.62,1.5,1.6,0.9299999999999999,0.992,0.029713133295041882,7,4,1,2.002086600017615,1.2,1.1516557599540502,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
39,near_formation,P100GPa_R1,H2,1237,0.9888089528377298,"143,271",0.9394994135749289,0.62,1.5,1.6,0.9299999999999999,0.992,0.009499413574929005,10,7,2,2.7374253529029757,1.2,1.1273992962899146,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
40,near_formation,P100GPa_R1,H2,1236,0.988009592326139,"86,348",0.9563820858230375,0.62,1.5,1.6,0.9299999999999999,0.992,0.026382085823037582,15,15,2,4.842670492492118,1.2,1.147658502987645,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
41,near_formation,P100GPa_R1,N2,1235,0.9872102318145484,"198,338",1.7748320895364778,1.42,1.1,1.3,1.562,1.8459999999999999,0.2128320895364777,15,15,2,5.147797654127843,0.6,1.0648992537218867,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
42,near_formation,P100GPa_R1,H2,1234,0.9864108713029577,"46,59",0.9580130303679928,0.62,1.5,1.6,0.9299999999999999,0.992,0.028013030367992853,10,-2,1,2.798193986045979,1.2,1.1496156364415913,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
43,near_formation,P100GPa_R1,H2,1234,0.9864108713029577,"189,229",0.9764787760675097,0.62,1.5,1.6,0.9299999999999999,0.992,0.04647877606750972,15,9,2,3.4452115997031583,1.2,1.1717745312810115,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
44,near_formation,P100GPa_R1,H2,1233,0.9856115107913669,"91,116",0.982437368675613,0.62,1.5,1.6,0.9299999999999999,0.992,0.052437368675613105,6,6,1,1.9912518921077094,1.2,1.1789248424107357,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
45,near_formation,P100GPa_R1,H2,1232,0.9848121502797762,"176,339",0.9811392649022747,0.62,1.5,1.6,0.9299999999999999,0.992,0.05113926490227472,7,7,2,2.2676820232800856,1.2,1.1773671178827296,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
46,near_formation,P100GPa_R1,H2,1231,0.9840127897681854,"1,225",0.9510808570332177,0.62,1.5,1.6,0.9299999999999999,0.992,0.021080857033217715,7,4,1,2.028742237235508,1.2,1.1412970284398611,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
47,near_formation,P100GPa_R1,H2,1231,0.9840127897681854,"125,176",0.9543922122790125,0.62,1.5,1.6,0.9299999999999999,0.992,0.02439221227901256,7,7,2,3.239675915562943,1.2,1.145270654734815,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
48,near_formation,P100GPa_R1,H2,1231,0.9840127897681854,"185,275",0.9608683507575498,0.62,1.5,1.6,0.9299999999999999,0.992,0.0308683507575499,8,-1,2,3.424665478746305,1.2,1.1530420209090597,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
49,near_formation,P100GPa_R1,H2,1229,0.982414068745004,"104,112",0.9681357157702348,0.62,1.5,1.6,0.9299999999999999,0.992,0.03813571577023489,10,10,1,2.0646199051763783,1.2,1.1617628589242817,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
50,near_formation,P100GPa_R1,H2,1228,0.9816147082334132,"115,130",0.9390320873136542,0.62,1.5,1.6,0.9299999999999999,0.992,0.009032087313654236,8,8,1,1.988763576799922,1.2,1.126838504776385,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
51,near_formation,P100GPa_R1,H2,1228,0.9816147082334132,"146,295",0.9470449650373561,0.62,1.5,1.6,0.9299999999999999,0.992,0.017044965037356197,8,8,1,1.923396181990113,1.2,1.1364539580448274,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
52,near_formation,P100GPa_R1,H2,1228,0.9816147082334132,"34,304",0.9524271425051553,0.62,1.5,1.6,0.9299999999999999,0.992,0.022427142505155317,9,9,2,1.8954921056313994,1.2,1.1429125710061863,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
53,near_formation,P100GPa_R1,H2,1228,0.9816147082334132,"47,219",0.9570453854008059,0.62,1.5,1.6,0.9299999999999999,0.992,0.02704538540080592,8,5,2,2.1004900318557276,1.2,1.148454462480967,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
54,near_formation,P100GPa_R1,H2,1227,0.9808153477218226,"151,259",0.9419770080526186,0.62,1.5,1.6,0.9299999999999999,0.992,0.011977008052618698,18,12,1,3.5424845512045056,1.2,1.1303724096631422,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
55,near_formation,P100GPa_R1,H2,1227,0.9808153477218226,"188,328",0.9463600291353389,0.62,1.5,1.6,0.9299999999999999,0.992,0.01636002913533896,5,-1,2,1.7238847440505898,1.2,1.1356320349624067,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
56,near_formation,P100GPa_R1,H2,1226,0.9800159872102319,"145,172",0.9807943300292872,0.62,1.5,1.6,0.9299999999999999,0.992,0.05079433002928724,10,10,1,2.049223202696129,1.2,1.1769531960351445,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
57,near_formation,P100GPa_R1,H2,1225,0.9792166266986411,"77,95",0.9538762493525234,0.62,1.5,1.6,0.9299999999999999,0.992,0.023876249352523415,11,8,1,2.072391692570626,1.2,1.144651499223028,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
58,near_formation,P100GPa_R1,H2,1225,0.9792166266986411,"55,125",0.9802653398340689,0.62,1.5,1.6,0.9299999999999999,0.992,0.050265339834069,5,2,1,1.7744883185650036,1.2,1.1763184078008826,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
59,near_formation,P100GPa_R1,H2,1225,0.9792166266986411,"179,211",0.9889358222125814,0.62,1.5,1.6,0.9299999999999999,0.992,0.058935822212581424,13,13,2,2.7981118485984573,1.2,1.1867229866550977,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
60,near_formation,P100GPa_R1,H2,1224,0.9784172661870504,"220,244",0.9685514672074449,0.62,1.5,1.6,0.9299999999999999,0.992,0.038551467207444956,14,8,1,5.254627714599977,1.2,1.1622617606489338,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
61,near_formation,P100GPa_R1,H2,1223,0.9776179056754596,"171,228",0.9316025641762367,0.62,1.5,1.6,0.9299999999999999,0.992,0.0016025641762367204,8,8,1,2.0494146981497883,1.2,1.1179230770114839,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
62,near_formation,P100GPa_R1,H2,1223,0.9776179056754596,"145,259",0.939862600976666,0.62,1.5,1.6,0.9299999999999999,0.992,0.009862600976666025,8,5,2,2.0943839855356092,1.2,1.127835121171999,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
63,near_formation,P100GPa_R1,H2,1222,0.9768185451638689,"98,106",0.9554076242532836,0.62,1.5,1.6,0.9299999999999999,0.992,0.02540762425328369,16,4,1,3.2597984412654166,1.2,1.1464891491039404,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
64,near_formation,P100GPa_R1,H2,1222,0.9768185451638689,"146,149",0.9632771311641594,0.62,1.5,1.6,0.9299999999999999,0.992,0.033277131164159424,17,14,1,4.185063433113027,1.2,1.1559325573969912,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
65,near_formation,P100GPa_R1,H2,1221,0.9760191846522782,"121,176",0.9617018183052783,0.62,1.5,1.6,0.9299999999999999,0.992,0.031701818305278406,5,2,1,1.9232436132094162,1.2,1.154042181966334,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
66,near_formation,P100GPa_R1,H2,1220,0.9752198241406874,"26,89",0.9341004862375732,0.62,1.5,1.6,0.9299999999999999,0.992,0.004100486237573309,8,8,1,2.1928147824198523,1.2,1.120920583485088,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R1\production_seed_603496614_P_100GPa_T_2840K_R1_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
